path_id,entry_point_id,target_asset_id,hop_sequence,hop_count,path_probability,normalized_score,priority_label,generated_at,explanations,traverses
AP-1149,TP-EXT-PL-A2E704-AUTO-ING-01,SYS-DA8-77F8,TP-EXT-PL-A2E704-AUTO-ING-01>EXT-PL-A2E704>SYS-DA9-228C>EXT-PL-F51124>SYS-DA8-77F8,3,0.309557,0.9025,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-F51124-SYS-DA9-228C-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-SYS-DA9-228C-01', 'asset_id': 'SYS-DA9-228C', 'edge_factor': 1} > {'hop': 3, 'edge_id': 'E-EXT-PL-F51124-SYS-DA8-77F8-01', 'asset_id': 'SYS-DA8-77F8', 'edge_factor': 1}"
AP-1150,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA10-DEF7,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>IF-SI4-9590>EXT-PL-F51124>SYS-DA10-DEF7,3,0.309557,0.9025,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-IF-SI4-9590-01', 'asset_id': 'IF-SI4-9590', 'edge_factor': 1} > {'hop': 2, 'edge_id': 'E-EXT-PL-F51124-IF-SI4-9590-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 1} > {'hop': 3, 'edge_id': 'E-EXT-PL-F51124-SYS-DA10-DEF7-01', 'asset_id': 'SYS-DA10-DEF7', 'edge_factor': 1}"
AP-1151,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA11-E135,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>IF-SI4-9590>EXT-PL-F51124>SYS-DA11-E135,3,0.309557,0.9025,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-IF-SI4-9590-01', 'asset_id': 'IF-SI4-9590', 'edge_factor': 1} > {'hop': 3, 'edge_id': 'E-EXT-PL-F51124-SYS-DA11-E135-01', 'asset_id': 'SYS-DA11-E135', 'edge_factor': 1} > {'hop': 2, 'edge_id': 'E-EXT-PL-F51124-IF-SI4-9590-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 1}"
AP-1152,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA12-F55A,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>IF-SI4-9590>EXT-PL-F51124>SYS-DA12-F55A,3,0.309557,0.9025,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-F51124-IF-SI4-9590-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-IF-SI4-9590-01', 'asset_id': 'IF-SI4-9590', 'edge_factor': 1} > {'hop': 3, 'edge_id': 'E-EXT-PL-F51124-SYS-DA12-F55A-01', 'asset_id': 'SYS-DA12-F55A', 'edge_factor': 1}"
AP-1153,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA13-917E,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>IF-SI4-9590>EXT-PL-F51124>SYS-DA13-917E,3,0.309557,0.9025,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 3, 'edge_id': 'E-EXT-PL-F51124-SYS-DA13-917E-01', 'asset_id': 'SYS-DA13-917E', 'edge_factor': 1} > {'hop': 2, 'edge_id': 'E-EXT-PL-F51124-IF-SI4-9590-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-IF-SI4-9590-01', 'asset_id': 'IF-SI4-9590', 'edge_factor': 1}"
AP-1154,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA14-9849,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>IF-SI4-9590>EXT-PL-F51124>SYS-DA14-9849,3,0.309557,0.9025,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-F51124-IF-SI4-9590-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 1} > {'hop': 3, 'edge_id': 'E-EXT-PL-F51124-SYS-DA14-9849-01', 'asset_id': 'SYS-DA14-9849', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-IF-SI4-9590-01', 'asset_id': 'IF-SI4-9590', 'edge_factor': 1}"
AP-1155,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA15-5D9A,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>IF-SI4-9590>EXT-PL-F51124>SYS-DA15-5D9A,3,0.309557,0.9025,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-F51124-IF-SI4-9590-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 1} > {'hop': 3, 'edge_id': 'E-EXT-PL-F51124-SYS-DA15-5D9A-01', 'asset_id': 'SYS-DA15-5D9A', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-IF-SI4-9590-01', 'asset_id': 'IF-SI4-9590', 'edge_factor': 1}"
AP-1156,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA16-7F94,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>IF-SI4-9590>EXT-PL-F51124>SYS-DA16-7F94,3,0.309557,0.9025,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-F51124-IF-SI4-9590-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 1} > {'hop': 3, 'edge_id': 'E-EXT-PL-F51124-SYS-DA16-7F94-01', 'asset_id': 'SYS-DA16-7F94', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-IF-SI4-9590-01', 'asset_id': 'IF-SI4-9590', 'edge_factor': 1}"
AP-1157,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA19-ABC8,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>IF-SI4-9590>EXT-PL-F51124>SYS-DA19-ABC8,3,0.309557,0.9025,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 3, 'edge_id': 'E-EXT-PL-F51124-SYS-DA19-ABC8-01', 'asset_id': 'SYS-DA19-ABC8', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-IF-SI4-9590-01', 'asset_id': 'IF-SI4-9590', 'edge_factor': 1} > {'hop': 2, 'edge_id': 'E-EXT-PL-F51124-IF-SI4-9590-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 1}"
AP-1158,TP-EXT-PL-A2E704-AUTO-INT-01,SYS-DA20-D69E,TP-EXT-PL-A2E704-AUTO-INT-01>EXT-PL-A2E704>IF-SI4-9590>EXT-PL-F51124>SYS-DA20-D69E,3,0.309557,0.9025,High,2026-05-20T06:10:38.686Z,entry_likelihood_value(High)=0.7 || attack_success_factor(Medium)=0.7 || source_weight(external)=0.7,"{'hop': 2, 'edge_id': 'E-EXT-PL-F51124-IF-SI4-9590-01#rev', 'asset_id': 'EXT-PL-F51124', 'edge_factor': 1} > {'hop': 3, 'edge_id': 'E-EXT-PL-F51124-SYS-DA20-D69E-01', 'asset_id': 'SYS-DA20-D69E', 'edge_factor': 1} > {'hop': 1, 'edge_id': 'E-EXT-PL-A2E704-IF-SI4-9590-01', 'asset_id': 'IF-SI4-9590', 'edge_factor': 1}"
