path_id,entry_point_id,target_asset_id,hop_sequence,hop_count,path_probability,normalized_score,priority_label,generated_at,explanations,traverses
AP-0077,TP-EXT-PL-F51124-AUTO-ING-01,SYS-DA7-62ED,TP-EXT-PL-F51124-AUTO-ING-01>EXT-PL-F51124>SYS-DA7-62ED,1,0.343,1,High,2026-05-20T05:30:42.906Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA7-62ED
AP-0078,TP-EXT-PL-F51124-AUTO-ING-01,SYS-DA8-77F8,TP-EXT-PL-F51124-AUTO-ING-01>EXT-PL-F51124>SYS-DA8-77F8,1,0.343,1,High,2026-05-20T05:30:42.907Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA8-77F8
AP-0079,TP-EXT-PL-F51124-AUTO-ING-01,SYS-DA9-228C,TP-EXT-PL-F51124-AUTO-ING-01>EXT-PL-F51124>SYS-DA9-228C,1,0.343,1,High,2026-05-20T05:30:42.908Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA9-228C
AP-0080,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA10-DEF7,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA10-DEF7,1,0.343,1,High,2026-05-20T05:30:42.912Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA10-DEF7
AP-0081,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA11-E135,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA11-E135,1,0.343,1,High,2026-05-20T05:30:42.913Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA11-E135
AP-0082,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA12-F55A,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA12-F55A,1,0.343,1,High,2026-05-20T05:30:42.913Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA12-F55A
AP-0083,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA13-917E,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA13-917E,1,0.343,1,High,2026-05-20T05:30:42.914Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA13-917E
AP-0084,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA14-9849,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA14-9849,1,0.343,1,High,2026-05-20T05:30:42.914Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA14-9849
AP-0085,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA15-5D9A,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA15-5D9A,1,0.343,1,High,2026-05-20T05:30:42.914Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA15-5D9A
AP-0086,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA16-7F94,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA16-7F94,1,0.343,1,High,2026-05-20T05:30:42.915Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA16-7F94
AP-0087,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA19-ABC8,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA19-ABC8,1,0.343,1,High,2026-05-20T05:30:42.916Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA19-ABC8
AP-0088,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA20-D69E,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA20-D69E,1,0.343,1,High,2026-05-20T05:30:42.918Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA20-D69E
AP-0089,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA21-FA93,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA21-FA93,1,0.343,1,High,2026-05-20T05:30:42.918Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA21-FA93
AP-0090,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA22-A9EB,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA22-A9EB,1,0.343,1,High,2026-05-20T05:30:42.919Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA22-A9EB
AP-0091,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA23-906B,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA23-906B,1,0.343,1,High,2026-05-20T05:30:42.92Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA23-906B
AP-0092,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA24-5F96,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA24-5F96,1,0.343,1,High,2026-05-20T05:30:42.92Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA24-5F96
AP-0093,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA25-F605,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA25-F605,1,0.343,1,High,2026-05-20T05:30:42.921Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA25-F605
AP-0094,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA26-3233,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA26-3233,1,0.343,1,High,2026-05-20T05:30:42.921Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA26-3233
AP-0095,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA27-ECA1,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA27-ECA1,1,0.343,1,High,2026-05-20T05:30:42.922Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA27-ECA1
AP-0096,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA28-6B3D,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA28-6B3D,1,0.343,1,High,2026-05-20T05:30:42.922Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA28-6B3D
AP-0097,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA29-9521,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA29-9521,1,0.343,1,High,2026-05-20T05:30:42.923Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA29-9521
AP-0098,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA7-62ED,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA7-62ED,1,0.343,1,High,2026-05-20T05:30:42.924Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA7-62ED
AP-0099,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA8-77F8,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA8-77F8,1,0.343,1,High,2026-05-20T05:30:42.925Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA8-77F8
AP-0100,TP-EXT-PL-F51124-AUTO-INT-01,SYS-DA9-228C,TP-EXT-PL-F51124-AUTO-INT-01>EXT-PL-F51124>SYS-DA9-228C,1,0.343,1,High,2026-05-20T05:30:42.925Z,entry_likelihood_value(High)=0.7 | attack_success_factor(Medium)=0.7 | source_weight(external)=0.7,SYS-DA9-228C
AP-0101,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA4-3B2A,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-E5EACE>SYS-DA4-3B2A,2,0.3325,0.969388,High,2026-05-20T05:30:43.027Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA4-3B2A>EXT-PL-E5EACE
AP-0102,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA5-8760,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-E5EACE>SYS-DA5-8760,2,0.3325,0.969388,High,2026-05-20T05:30:43.027Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-E5EACE>SYS-DA5-8760
AP-0103,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA10-DEF7,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA10-DEF7,2,0.3325,0.969388,High,2026-05-20T05:30:43.028Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA10-DEF7>EXT-PL-F51124
AP-0104,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA11-E135,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA11-E135,2,0.3325,0.969388,High,2026-05-20T05:30:43.028Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA11-E135
AP-0105,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA12-F55A,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA12-F55A,2,0.3325,0.969388,High,2026-05-20T05:30:43.028Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA12-F55A>EXT-PL-F51124
AP-0106,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA13-917E,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA13-917E,2,0.3325,0.969388,High,2026-05-20T05:30:43.028Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA13-917E>EXT-PL-F51124
AP-0107,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA14-9849,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA14-9849,2,0.3325,0.969388,High,2026-05-20T05:30:43.028Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA14-9849>EXT-PL-F51124
AP-0108,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA15-5D9A,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA15-5D9A,2,0.3325,0.969388,High,2026-05-20T05:30:43.028Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA15-5D9A>EXT-PL-F51124
AP-0109,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA16-7F94,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA16-7F94,2,0.3325,0.969388,High,2026-05-20T05:30:43.028Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA16-7F94>EXT-PL-F51124
AP-0110,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA19-ABC8,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA19-ABC8,2,0.3325,0.969388,High,2026-05-20T05:30:43.028Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA19-ABC8
AP-0111,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA20-D69E,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA20-D69E,2,0.3325,0.969388,High,2026-05-20T05:30:43.029Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA20-D69E>EXT-PL-F51124
AP-0112,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA21-FA93,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA21-FA93,2,0.3325,0.969388,High,2026-05-20T05:30:43.029Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA21-FA93
AP-0113,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA22-A9EB,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA22-A9EB,2,0.3325,0.969388,High,2026-05-20T05:30:43.029Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA22-A9EB>EXT-PL-F51124
AP-0114,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA23-906B,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA23-906B,2,0.3325,0.969388,High,2026-05-20T05:30:43.029Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA23-906B
AP-0115,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA24-5F96,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA24-5F96,2,0.3325,0.969388,High,2026-05-20T05:30:43.029Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA24-5F96
AP-0116,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA25-F605,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA25-F605,2,0.3325,0.969388,High,2026-05-20T05:30:43.029Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA25-F605>EXT-PL-F51124
AP-0117,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA26-3233,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA26-3233,2,0.3325,0.969388,High,2026-05-20T05:30:43.029Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA26-3233>EXT-PL-F51124
AP-0118,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA27-ECA1,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA27-ECA1,2,0.3325,0.969388,High,2026-05-20T05:30:43.029Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA27-ECA1
AP-0119,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA28-6B3D,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA28-6B3D,2,0.3325,0.969388,High,2026-05-20T05:30:43.029Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA28-6B3D
AP-0120,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA29-9521,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA29-9521,2,0.3325,0.969388,High,2026-05-20T05:30:43.029Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA29-9521
AP-0121,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA7-62ED,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA7-62ED,2,0.3325,0.969388,High,2026-05-20T05:30:43.029Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA7-62ED>EXT-PL-F51124
AP-0122,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA8-77F8,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA8-77F8,2,0.3325,0.969388,High,2026-05-20T05:30:43.029Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA8-77F8>EXT-PL-F51124
AP-0123,TP-IF-SI28-A4E0-AUTO-CTL-01,SYS-DA9-228C,TP-IF-SI28-A4E0-AUTO-CTL-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA9-228C,2,0.3325,0.969388,High,2026-05-20T05:30:43.029Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA9-228C>EXT-PL-F51124
AP-0124,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA4-3B2A,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-E5EACE>SYS-DA4-3B2A,2,0.3325,0.969388,High,2026-05-20T05:30:43.029Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-E5EACE>SYS-DA4-3B2A
AP-0125,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA5-8760,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-E5EACE>SYS-DA5-8760,2,0.3325,0.969388,High,2026-05-20T05:30:43.029Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-E5EACE>SYS-DA5-8760
AP-0126,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA10-DEF7,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA10-DEF7,2,0.3325,0.969388,High,2026-05-20T05:30:43.03Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA10-DEF7
AP-0127,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA11-E135,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA11-E135,2,0.3325,0.969388,High,2026-05-20T05:30:43.03Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA11-E135>EXT-PL-F51124
AP-0128,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA12-F55A,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA12-F55A,2,0.3325,0.969388,High,2026-05-20T05:30:43.03Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA12-F55A>EXT-PL-F51124
AP-0129,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA13-917E,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA13-917E,2,0.3325,0.969388,High,2026-05-20T05:30:43.03Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA13-917E>EXT-PL-F51124
AP-0130,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA14-9849,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA14-9849,2,0.3325,0.969388,High,2026-05-20T05:30:43.03Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA14-9849
AP-0131,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA15-5D9A,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA15-5D9A,2,0.3325,0.969388,High,2026-05-20T05:30:43.03Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA15-5D9A>EXT-PL-F51124
AP-0132,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA16-7F94,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA16-7F94,2,0.3325,0.969388,High,2026-05-20T05:30:43.03Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA16-7F94
AP-0133,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA19-ABC8,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA19-ABC8,2,0.3325,0.969388,High,2026-05-20T05:30:43.03Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA19-ABC8>EXT-PL-F51124
AP-0134,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA20-D69E,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA20-D69E,2,0.3325,0.969388,High,2026-05-20T05:30:43.03Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA20-D69E>EXT-PL-F51124
AP-0135,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA21-FA93,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA21-FA93,2,0.3325,0.969388,High,2026-05-20T05:30:43.03Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA21-FA93
AP-0136,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA22-A9EB,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA22-A9EB,2,0.3325,0.969388,High,2026-05-20T05:30:43.03Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA22-A9EB>EXT-PL-F51124
AP-0137,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA23-906B,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA23-906B,2,0.3325,0.969388,High,2026-05-20T05:30:43.03Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA23-906B>EXT-PL-F51124
AP-0138,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA24-5F96,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA24-5F96,2,0.3325,0.969388,High,2026-05-20T05:30:43.03Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA24-5F96
AP-0139,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA25-F605,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA25-F605,2,0.3325,0.969388,High,2026-05-20T05:30:43.03Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA25-F605>EXT-PL-F51124
AP-0140,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA26-3233,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA26-3233,2,0.3325,0.969388,High,2026-05-20T05:30:43.03Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA26-3233>EXT-PL-F51124
AP-0141,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA27-ECA1,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA27-ECA1,2,0.3325,0.969388,High,2026-05-20T05:30:43.03Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA27-ECA1
AP-0142,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA28-6B3D,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA28-6B3D,2,0.3325,0.969388,High,2026-05-20T05:30:43.03Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA28-6B3D
AP-0143,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA29-9521,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA29-9521,2,0.3325,0.969388,High,2026-05-20T05:30:43.031Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA29-9521>EXT-PL-F51124
AP-0144,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA7-62ED,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA7-62ED,2,0.3325,0.969388,High,2026-05-20T05:30:43.031Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA7-62ED>EXT-PL-F51124
AP-0145,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA8-77F8,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA8-77F8,2,0.3325,0.969388,High,2026-05-20T05:30:43.031Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-F51124>SYS-DA8-77F8
AP-0146,TP-IF-SI28-A4E0-AUTO-ING-01,SYS-DA9-228C,TP-IF-SI28-A4E0-AUTO-ING-01>IF-SI28-A4E0>EXT-PL-F51124>SYS-DA9-228C,2,0.3325,0.969388,High,2026-05-20T05:30:43.031Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,SYS-DA9-228C>EXT-PL-F51124
AP-0147,TP-IF-SI28-A4E0-AUTO-INT-01,SYS-DA4-3B2A,TP-IF-SI28-A4E0-AUTO-INT-01>IF-SI28-A4E0>EXT-PL-E5EACE>SYS-DA4-3B2A,2,0.3325,0.969388,High,2026-05-20T05:30:43.031Z,entry_likelihood_value(Medium)=0.5 | attack_success_factor(Low)=1 | source_weight(external)=0.7,EXT-PL-E5EACE>SYS-DA4-3B2A
